"0x0000001B0588E63A",".divideAttacksByPelletsOnUI"
"0x0000001998B6DA81",".dontScaleWithAttackSpeed"
"0x000000080E7F1B70",".dotType"
"0x000000174CF0599F",".droppingCooldownPerHit"
"0x000000094F471236",".duration"
"0x0000000C7741115C",".easeInCurve"
"0x0000000DE2E94CE3",".easeOutCurve"
"0x0000000F27498E15",".effectCooldown"
"0x0000000B60C0288F",".effectPath"
"0x0000000AFC7BC3D3",".effectTag"
"0x0000000CB4E39EB3",".effectTypes"
"0x0000000F8517F357",".effectorChance"
"0x00000026B5A6796F",".enableAdjustingPlayerPositionToTarget"
"0x00000005F633E2F1",".fact"
"0x00000009CA18962D",".factName"
"0x0000000C5430DB96",".factToCheck"
"0x0000000AB15F9A9C",".factValue"
"0x000000199372CDE8",".fallbackSpawnMaxDistance"
"0x000000114E7922A3",".farPlaneOverride"
"0x00000015023775C8",".fieldSlotLocalOffset"
"0x0000000E2F777820",".fireAndForget"
"0x0000001BBC40E135",".fleshDamageBonusMultiplier"
"0x0000001715F58799",".forceDespawnOnResummon"
"0x000000133DEDF297",".forcePlayerToStand"
"0x0000000D63950138",".forceQuality"
"0x0000000FFC8D8D56",".forwardImpulse"
"0x0000000476F013E2",".fov"
"0x0000001536F7316E",".fovSmoothingDuration"
"0x000000179AB7AC02",".freezeDelayAfterBounce"
"0x00000011710318FF",".freezingDuration"
"0x0000000FC953408F",".hasDeflectAnim"
"0x0000000BA60A65D7",".hasHitAnim"
"0x00000007FF146976",".hasTag"
"0x0000000E5D1F305F",".headingLocked"
"0x0000001BB362D788",".headingResetOnlyWhenMoving"
"0x0000001262F15140",".headingResetSpeed"
"0x0000001475B7AF02",".headingResetTimeout"
"0x00000011C4B29174",".healthValueToSet"
"0x0000000FC9B0EC02",".hideCooldownUI"
"0x0000000F8DD0F2E5",".hideDurationUI"
"0x000000116E7C8631",".hijackDifficulty"
"0x0000000842AC2EAA",".hitFlag"
"0x0000000C3A075D5D",".hitPosition"
"0x0000001CF0341C43",".hitPositionForwardOffsetMax"
"0x0000001EC56314DD",".hitPositionLogicalLocalOffset"
"0x0000001D1A1FB31C",".hitPositionVisualLocalOffset"
"0x000000104043C0AE",".hitReactionType"
"0x0000000A6BC2ECE7",".hitSource"
"0x00000013C4BFC649",".holdTransitionTime"
"0x00000005FC0390BF",".icon"
"0x00000013279CBF5A",".idleTransitionTime"
"0x00000009054B8055",".ikOffset"
"0x0000000DAE9EDD44",".impactFxSlot"
"0x0000000D93AE364A",".impulseDelay"
"0x0000001556253DB1",".increaseWithDistance"
"0x0000001026054781",".incrementsCombo"
"0x0000000BB423C0A7",".instigator"
"0x0000000F1F5A4F1F",".instigatorType"
"0x00000007413E52DB",".invert"
"0x00000009F425456E",".inverted"
"0x00000018151314F9",".ironsightAngleWithScope"
"0x0000000B8A97F9C7",".isBreached"
"0x00000010335115D5",".isCheckInverted"
"0x00000012A1AC6C98",".isChoiceHubActive"
"0x0000001371C16F41",".isContinuousEffect"
"0x0000000B90A06363",".isCritical"
"0x0000000A271CAEFB",".isInState"
"0x00000009374078AA",".isMoving"
"0x0000000DAB0B4834",".isPercentage"
"0x00000010813FA332",".isPlayerNoticed"
"0x000000091E4B42F9",".isRandom"
"0x0000000ECAD4D0F8",".isSynchronous"
"0x0000000DBD167B16",".itemCategory"
"0x000000085B58167E",".itemTag"
"0x000000094F8A0829",".itemType"
"0x0000000D32C43D4F",".journalEntry"
"0x0000001445657016",".keepColliderOnDeath"
"0x00000006D0ACFEEB",".level"
"0x0000000E38ED5C31",".localizedName"
"0x0000000FE2D1EC24",".locomotionType"
"0x000000160379349D",".magneticFieldSlotName"
"0x0000001D5145594E",".maintainFovSmoothingDuration"
"0x0000001A79D3CA90",".maintainWorldSpaceHeading"
"0x00000005F594E202",".mass"
"0x0000001A28377CEC",".massNormalizedCoefficient"
"0x0000000E2964C44B",".maxActiveTime"
"0x00000007C84B93B8",".maxDmg"
"0x00000018E2EDF786",".maxLaneSearchIterations"
"0x0000000887571DBE",".maxTime"
"0x00000020BB55CD14",".mechanicalDamageBonusMultiplier"
"0x0000000884A4FDF1",".minTime"
"0x000000190A443E25",".minimumDistanceFromFloor"
"0x00000011E5C02CC0",".modificationType"
"0x00000012D06867EC",".nearPlaneOverride"
"0x0000000EDC72CE79",".networkAction"
"0x0000001EDB017429",".nonEliteDamageBonusMultiplier"
"0x0000000D0AEF6346",".normalizeYaw"
"0x000000088A4FBFE2",".npcType"
"0x00000020ADCC5789",".numberOfHitsForAdditionalAttack"
"0x000000071B8197F0",".object"
"0x0000000EE7BA8EC1",".objectToCheck"
"0x0000000EA696E5CC",".operationType"
"0x0000000F1A7F6B57",".overrideAttack"
"0x0000000F3D9CA92F",".overrideFovMax"
"0x0000000F01919676",".overrideFovMin"
"0x000000136853B2AE",".overrideFovSetting"
"0x0000001B5E77EBF6",".overrideHitReactionImpulse"
"0x000000158CB055D3",".overrideMaterialName"
"0x000000149D279FA5",".overrideMaterialTag"
"0x0000000ECA2A36CE",".overrideValue"
"0x0000000C814EEFF7",".percentMult"
"0x0000000BCFEC3D75",".percentage"
"0x000000055A996C8B",".perk"
"0x0000000E227BC844",".pipelineStage"
"0x00000009F48DF5E4",".pitchMax"
"0x00000009C880CABD",".pitchMin"
"0x0000001C8F799C90",".pitchRubberBandInputDamping"
"0x000000153A7556C9",".pitchRubberBandLimit"
"0x0000001D5253230B",".pitchRubberOnStretchSlowdown"
"0x0000001C21784ED2",".pitchRubberReturnMultiplier"
"0x00000014C20A5F0E",".planeOverrideEnable"
"0x00000013FAA0E283",".playerAsInstigator"
"0x0000000F7A1003D0",".playerVicinity"
"0x0000000BFDBAA03B",".pointsType"
"0x0000000B424D8BDF",".poolStatus"
"0x0000000E1188F73C",".previousState"
"0x0000000C1871F58A",".primaryText"
"0x0000000C3FFC112E",".probability"
"0x0000000C3EC15F8F",".proficiency"
"0x00000017284FBB18",".projectileTemplateName"
"0x0000001345143B51",".pseudoAcceleration"
"0x0000000788505246",".radius"
"0x0000000AAC82E8C7",".randRange"
"0x0000000704EC825A",".rarity"
"0x0000000F97683CE2",".reactionPreset"
"0x000000078894B410",".reason"
"0x00000010715A883B",".recoverDuration"
"0x000000131A04A44C",".recoverHitDuration"
"0x000000078AF12A09",".refObj"
"0x0000000F6C71326D",".removeAfterUse"
"0x000000135FC876EF",".removeWithEffector"
"0x0000001523FB5B79",".repairCostMultiplier"
"0x0000001448FA9BB6",".repairFreeMsgLocKey"
"0x00000010E960AB74",".repairMsgLocKey"
"0x000000193B9A91EB",".replacementFreeMsgLocKey"
"0x00000015F642D09F",".replacementMsgLocKey"
"0x0000000E5B86DEB1",".requiredLevel"
"0x0000001082F28FEF",".resetAppearance"
"0x0000001085437309",".restrictionName"
"0x00000007FDFD4E4F",".reward"
"0x0000000F292486F6",".ricochetLocalY"
"0x00000018FB5DC146",".ricochetLocalZOffsetMax"
"0x0000000B78C36BC0",".roundValue"
"0x000000136929E994",".safeActionDuration"
"0x0000000E41268C00",".scaleToPlayer"
"0x0000000E6C45BABE",".secondaryText"
"0x000000115C4E673B",".sensitivityMultX"
"0x000000112B4957AD",".sensitivityMultY"
"0x0000000A69496153",".setChance"
"0x00000011C3625479",".setStickyTracker"
"0x000000089C042CD6",".sfxName"
"0x0000000B447DA410",".sfxToStart"
"0x0000000A066E5F9C",".sfxToStop"
"0x0000000A720F0216",".shardType"
"0x0000000D60270B53",".shouldAdjust"
"0x0000000C22455C21",".shouldDelay"
"0x00000018BDC34B54",".shouldFlipNegativeValue"
"0x0000000A1E0DA23F",".showPopup"
"0x00000015D86DB380",".silentRepairTreshold"
"0x0000000C42598D24",".simpleSpawn"
"0x000000098718B555",".sizeBack"
"0x0000000A5DADB4F6",".sizeFront"
"0x0000000990B1930A",".sizeLeft"
"0x0000000A179CA314",".sizeRight"
"0x0000000B1DA872F5",".skillLevel"
"0x0000000A143E4A97",".skillName"
"0x0000000D6379AF60",".skillToCheck"
"0x0000000CA2F39C2F",".skipOnApply"
"0x0000001096E178E5",".skipWhenApplied"
"0x000000094864A7E7",".slotname"
"0x00000007ECA6436F",".source"
"0x0000000E65986FB0",".spawnDistance"
"0x000000117CD4F602",".spawnDistanceMax"
"0x0000001140D9C95B",".spawnDistanceMin"
"0x0000001BA37314B3",".spawnRaycastVisibilityTest"
"0x0000001BE1D12F78",".specific_player_appearance"
"0x000000137BB53E1B",".speedIdleThreshold"
"0x0000001C5B1B4DDF",".spreadToAllTargetsInTheArea"
"0x0000000D6A507BD8",".standUpDelay"
"0x000000144BE9D2F7",".startOnUninitialize"
"0x000000180C58C656",".startingRecoveryBalance"
"0x0000001090C3C73F",".startupDuration"
"0x0000000977DF6C80",".statPool"
"0x0000001285D9A312",".statPoolToCompare"
"0x0000000D48B94127",".statPoolType"
"0x0000000C64E0D135",".statToCheck"
"0x000000095490922F",".statType"
"0x00000006E9D5E003",".state"
"0x0000000A60DFC5F0",".stateName"
"0x0000000DF197EE00",".statusEffect"
"0x0000000E1BFF58E5",".statusEffects"
"0x00000015441582ED",".stickyTrackerTimeout"
"0x0000001A84818412",".stopActiveSfxOnDeactivate"
"0x000000100653E4C5",".stopAttackDelay"
"0x00000013D291C6FC",".subCharacterRecord"
"0x00000012E1EE5DED",".summonDistanceMax"
"0x00000012DDE362B4",".summonDistanceMin"
"0x0000001ED2772135",".summonPointsOnLaneFilterRange"
"0x0000000BC4AC08BB",".tagToCheck"
"0x0000000C5DE52F54",".targetClass"
"0x0000000BF270BE53",".targetType"
"0x00000005BD092EEE",".tier"
"0x00000011756D5647",".tiltAngleOnSpeed"
"0x00000019786F8CF9",".toggleOverrideFovSetting"
"0x000000107BEE295A",".trailAttackSide"
"0x00000010DD6786F9",".trailStartDelay"
"0x0000000F68DB372F",".trailStopDelay"
"0x00000013C1B4D179",".triggerHitReaction"
"0x00000013C5194375",".turnInertiaDamping"
"0x000000208F252E25",".uninterruptibleEmptyReloadStart"
"0x0000001B34422451",".uninterruptibleReloadStart"
"0x00000007038E6A6B",".unique"
"0x0000000EEA4515DA",".unitThreshold"
"0x0000000B09243355",".unlockedBy"
"0x0000000A1CB75DF6",".upImpulse"
"0x0000000AB12F483E",".upToCheck"
"0x0000001EA7449608",".useAdjustmentInsteadOfImpulse"
"0x0000000BCD4F6CF5",".usePercent"
"0x0000000657316ACC",".value"
"0x000000094588F7C7",".valueOff"
"0x00000008561A4A5F",".valueOn"
"0x0000000DE070A4B1",".valueToCheck"
"0x00000008CE3C0371",".vfxName"
"0x0000000BA2546F54",".vfxToStart"
"0x0000000A4CF91AD3",".vfxToStop"
"0x0000000FE5D78A71",".visionModeType"
"0x0000000A694B3229",".visualTag"
"0x00000014F4A94004",".walkTiltCoefficient"
"0x0000000E953DA3C4",".weakSpotIndex"
"0x0000001447CFF04A",".weaponBlurIntensity"
"0x0000001899B478CF",".weaponBlurIntensity_aim"
"0x00000015E3FCE7B4",".weaponEdgesSharpness"
"0x00000019C3B4AE6F",".weaponEdgesSharpness_aim"
"0x0000001093FC98FD",".weaponEvolution"
"0x0000000F950AF7F3",".weaponFarPlane"
"0x0000001322D1FFA9",".weaponFarPlane_aim"
"0x0000001096284E2B",".weaponNearPlane"
"0x000000143505BCDA",".weaponNearPlane_aim"
"0x0000000B9F2D6C91",".weaponType"
"0x00000017B743045C",".weaponVignetteCircular"
"0x0000001B74808EDB",".weaponVignetteCircular_aim"
"0x00000018F4D03A0A",".weaponVignetteIntensity"
"0x0000001C01AADFCC",".weaponVignetteIntensity_aim"
"0x00000015E4880209",".weaponVignetteRadius"
"0x0000001956B20332",".weaponVignetteRadius_aim"
"0x0000000AC2A3203E",".woundType"
"0x0000000B8C7B4203",".yawMaxLeft"
"0x0000000C6E5CD161",".yawMaxRight"
"0x0000001A1E1A822B",".yawRubberBandInputDamping"
"0x0000001362D04996",".yawRubberBandLimit"
"0x0000001B0E712A11",".yawRubberOnStretchSlowdown"
"0x0000001AB01B5069",".yawRubberReturnMultiplier"
"0x000000052EBCC010",".zoom"
"0x00000020DE48B2B3","AIActionSecurityAreaType.Disable"
"0x0000001D175E3947","AIActionSecurityAreaType.Safe"
"0x00000027D03C326F","AIActionSecurityNotificationType.COMBAT"
"0x0000002B68432B70","AIActionSecurityNotificationType.DEESCALATE"
"0x00000028FBB42A79","AIActionSecurityNotificationType.DEFAULT"
"0x0000002F322B5D01","AIActionSecurityNotificationType.ILLEGAL_ACTION"
"0x000000339D627BC6","AIActionSecurityNotificationType.REPRIMAND_ESCALATE"
"0x00000035CF83798D","AIActionSecurityNotificationType.REPRIMAND_SUCCESSFUL"
"0x0000002EB9C06A15","AIActionSecurityNotificationType.SECURITY_GATE"
"0x0000001EE8B9CB9F","AIActionTarget.AssignedVehicle"
"0x0000001BEB21C41D","AIActionTarget.CombatTarget"
"0x0000001B1EB950B5","AIActionTarget.CommandCover"
"0x00000029ED9DC0C1","AIActionTarget.CommandMovementDestination"
"0x0000001E6FADE5A3","AIActionTarget.ConsideredCover"
"0x0000001B70A0975E","AIActionTarget.CurrentCover"
"0x000000248BEF994E","AIActionTarget.CurrentNetrunnerProxy"
"0x000000225FB35CC4","AIActionTarget.CustomWorldPosition"
"0x0000001B1C3663DB","AIActionTarget.DesiredCover"
"0x0000001DE222DD80","AIActionTarget.FriendlyTarget"
"0x000000294F3702FF","AIActionTarget.FurthestNavigableSquadmate"
"0x00000020B42B34F1","AIActionTarget.FurthestSquadmate"
"0x0000001D3972DC79","AIActionTarget.FurthestThreat"
"0x0000001D4CDDC5D1","AIActionTarget.HostileOfficer"
"0x0000001D40B005D2","AIActionTarget.MountedVehicle"
"0x00000022480F17EB","AIActionTarget.MovementDestination"
"0x0000002703026178","AIActionTarget.NearestDefeatedSquadmate"
"0x000000286CE74236","AIActionTarget.NearestNavigableSquadmate"
"0x0000001F48AB756D","AIActionTarget.NearestSquadmate"
"0x0000001CD029B588","AIActionTarget.NearestThreat"
"0x0000001D6734692C","AIActionTarget.NetrunnerProxy"
"0x0000001FBE355FFC","AIActionTarget.ObjectOfInterest"
"0x00000014B9766A87","AIActionTarget.Owner"
"0x00000015B200477D","AIActionTarget.Player"
"0x0000001EE03BF696","AIActionTarget.PointOfInterest"
"0x000000229C0E95C1","AIActionTarget.RingBackDestination"
"0x000000268010EC3C","AIActionTarget.RingBackLeftDestination"
"0x00000027BE45D8A8","AIActionTarget.RingBackRightDestination"
"0x00000023FB434C79","AIActionTarget.RingFrontDestination"
"0x000000274C8F4145","AIActionTarget.RingFrontLeftDestination"
"0x0000002897508E9D","AIActionTarget.RingFrontRightDestination"
"0x000000220B72C331","AIActionTarget.RingLeftDestination"
"0x00000023C07FC63A","AIActionTarget.RingRightDestination"
"0x0000001C16E5A8B1","AIActionTarget.SelectedCover"
"0x0000001CA9BC7FAA","AIActionTarget.SpawnPosition"
"0x0000001B662963F8","AIActionTarget.SquadOfficer"
"0x00000019663FE01A","AIActionTarget.StimSource"
"0x000000197FDAB095","AIActionTarget.StimTarget"
"0x0000001B96EFE3CA","AIActionTarget.TargetDevice"
"0x00000019C4F7D852","AIActionTarget.TargetItem"
"0x0000001A45E40665","AIActionTarget.TopFriendly"
"0x0000001828AA0EA5","AIActionTarget.TopThreat"
"0x000000247EA39DBD","AIActionTarget.VisibleFurthestThreat"
"0x00000023B3A70E66","AIActionTarget.VisibleNearestThreat"
"0x0000001F51DB9C2F","AIActionTarget.VisibleTopThreat"
"0x00000013A7455B2F","AIActionType.BackUp"
"0x000000164EAA67C9","AIActionType.BattleCry"
"0x00000012DFDF88A8","AIActionType.Block"
"0x00000014697C644F","AIActionType.CallOff"
"0x00000013585A0A15","AIActionType.Charge"
"0x000000138D475D39","AIActionType.Crouch"
"0x00000011EC1B53BB","AIActionType.Dash"
"0x000000191267093F","AIActionType.GrenadeThrow"
"0x0000001A8B1EDB8D","AIActionType.GroupReaction"
"0x0000001815EE77AF","AIActionType.Investigate"
"0x000000129323642B","AIActionType.Melee"
"0x00000011B1F8DFC2","AIActionType.Peek"
"0x00000016E02F2D9A","AIActionType.Quickhack"
"0x00000016F7DAE8D9","AIActionType.Reprimand"
"0x00000013B9C17586","AIActionType.Search"
"0x000000122C80E334","AIActionType.Shoot"
"0x000000115B5E7BC1","AIActionType.Sync"
"0x0000001654B143FF","AIActionType.TakeCover"
"0x00000015D352D9EC","AIActionType.Takedown"
"0x00000012EB026749","AIActionType.Taunt"
"0x0000001B4F6F70AF","AIAdditionalTraceType.Chest"
"0x000000194F15AD2D","AIAdditionalTraceType.Hip"
"0x0000001A8A056CFD","AIAdditionalTraceType.Knee"
"0x0000001F42E4EDDA","AIAdditionalTraceType.Undefined"
"0x0000004C4261F577","AIDirector.AIDirectorTensionAnalyzerConfig.receivedDamageToTensionMultiplier"
"0x000000449B73E1E5","AIDirector.AIDirectorTensionAnalyzerConfig.tensionPerMeterOfProgress"
"0x0000003BAE7C4257","AIDirector.AIDirectorTensionAnalyzerConfig.tensionPerSecond"
"0x0000001E7118ED5C","AIExposureMethodType.BlindFire"
"0x000000195E5A903E","AIExposureMethodType.Lean"
"0x0000001C49F76A38","AIExposureMethodType.StepOut"
"0x00000011A64714CD","AIGeneralSettings"
"0x00000031D43A5547","AIGeneralSettings.Debug_ShouldReturnToSpawnOnIdle"
"0x0000004017C3A49E","AIGeneralSettings.ReactionSystem.communityRunnersNumberHardLimit"
"0x0000003C211621A8","AIGeneralSettings.ReactionSystem.communityRunnersNumberLimit"
"0x0000002E02674365","AIGeneralSettings.ReactionSystem.distanceLimit"
"0x000000338671FA8D","AIGeneralSettings.ReactionSystem.fearAreaHalfExtent"
"0x0000002FC191BB7C","AIGeneralSettings.ReactionSystem.fearAreaHeight"
"0x000000306F1B9E11","AIGeneralSettings.ReactionSystem.fearAreaLiftime"
"0x0000003289FA2F7B","AIGeneralSettings.ReactionSystem.reactionLimitList"
"0x0000003E7F56F9EF","AIGeneralSettings.ReactionSystem.trafficRunnersNumberHardLimit"
"0x0000003A64AEA263","AIGeneralSettings.ReactionSystem.trafficRunnersNumberLimit"
"0x0000002BF804C86B","AIGeneralSettings.actionMappingWeaponSlotId"
"0x0000002AAF00AB2D","AIGeneralSettings.actionMappingWeaponSlots"
"0x0000002F7CDB4F6B","AIGeneralSettings.allowedInfluenceMapPercentage"
"0x0000003780A1250E","AIGeneralSettings.allowedInfluenceMapPercentageFriendly"
"0x0000002DD1E4BF6C","AIGeneralSettings.baseActionParamsPackageName"
"0x0000002D60B94A1D","AIGeneralSettings.baseShootingPatternPackages"
"0x00000023562A059B","AIGeneralSettings.baseSquadParamsID"
"0x0000002C718EDDD4","AIGeneralSettings.callingAlliesToCombatDelay"
"0x00000026AB50CB9D","AIGeneralSettings.carEmptyPathDistance"
"0x0000003A8CC06287","AIGeneralSettings.cover.blockedByDynamicCollisionTimeLimit"
"0x0000002D5661DBE7","AIGeneralSettings.crowdAimingReactionDistance"
"0x0000002A1B191433","AIGeneralSettings.damageThresholdBattleCry"
"0x0000002C325CE32E","AIGeneralSettings.deadBodyVisibilityDistance"
"0x00000032BA45E5A2","AIGeneralSettings.delayStatusEffectApplicationTime"
"0x0000002637DDBA6A","AIGeneralSettings.displayWeaponsOnBody"
"0x0000002BC88B7E19","AIGeneralSettings.fearInPlaceAroundDistance"
"0x00000024984AFC87","AIGeneralSettings.fearToIdleDistance"
"0x0000001BAB5109D0","AIGeneralSettings.followers"
"0x00000023E6BF75EB","AIGeneralSettings.grappleNoiseRange"
"0x00000035376C8C76","AIGeneralSettings.greaterSpreadFearEffectStimuliRange"
"0x000000290A5E57EF","AIGeneralSettings.grenadeDodgeInnerRadius"
"0x00000029044B2F5C","AIGeneralSettings.grenadeDodgeOuterRadius"
"0x00000028F0D9B78A","AIGeneralSettings.influenceMapCheckRange"
"0x000000348E8D3A26","AIGeneralSettings.lastValidNavmeshPosProbeDimensions"
"0x00000035671DFA91","AIGeneralSettings.maxAccelerationForRagdollActivation"
"0x0000003344DBC219","AIGeneralSettings.maxAllowedIncapacitatedFloorAngle"
"0x0000002674212333","AIGeneralSettings.maxDistanceBattleCry"
"0x0000002FFA43F137","AIGeneralSettings.maximumRagdollSplattersPerNPC"
"0x00000030B8FEECFB","AIGeneralSettings.mountedPlayerHitPredictionTime"
"0x000000351BB5B461","AIGeneralSettings.mountedPlayerMinDistanceForTeleport"
"0x0000002F981A295E","AIGeneralSettings.navmeshProbeDistancesFriendly"
"0x00000032283D393C","AIGeneralSettings.navmeshProbeDistancesNonFriendly"
"0x0000002BD314E04F","AIGeneralSettings.numberOfProbesPerDistance"
"0x0000002F0FDE6B21","AIGeneralSettings.panicInCombatReactionDistance"
"0x0000002FA3D6732D","AIGeneralSettings.pendingReactionValidTimeStamp"
"0x0000002AB5E1D910","AIGeneralSettings.prevention.spawnVehicles"
"0x00000032B78C080F","AIGeneralSettings.ragdollActivitionGroundTolerance"
"0x000000330450B6E9","AIGeneralSettings.ragdollActivitionMinCollisionMass"
"0x00000034872E29FF","AIGeneralSettings.ragdollAnotherNPCVelocityThreshold"
"0x0000002E1EC39657","AIGeneralSettings.ragdollDamageMinimumVelocity"
"0x000000329E7596FB","AIGeneralSettings.ragdollFloorAngleActivationDelay"
"0x0000003623C98197","AIGeneralSettings.ragdollFloorAngleActivationThreshold"
"0x0000003058AD353E","AIGeneralSettings.ragdollHighFallHeightThreshold"
"0x00000032EE3D17A7","AIGeneralSettings.ragdollHighFallVelocityThreshold"
"0x00000034B1F68046","AIGeneralSettings.ragdollImpactKillVelocityThreshold"
"0x00000036AA5A2992","AIGeneralSettings.ragdollRecoveryEnviroProbeDimensions"
"0x0000003E7B42B1E6","AIGeneralSettings.ragdollRecoveryInitialNavmeshProbeDimensions"
"0x00000035E00173A6","AIGeneralSettings.ragdollRecoveryMaxAllowedFloorAngle"
"0x00000035025FDDB3","AIGeneralSettings.ragdollRecoveryMaxAllowedTorsoAngle"
"0x0000003712F15856","AIGeneralSettings.ragdollRecoveryNavmeshProbeDimensions"
"0x0000003CFBE78B7A","AIGeneralSettings.ragdollRecoveryVehicleCheckProbeDimensions"
"0x000000320B6E741F","AIGeneralSettings.ragdollRecoveryVelocityThreshold"
"0x0000001FD2B8D95E","AIGeneralSettings.reactionDelay"
"0x0000002859F0C010","AIGeneralSettings.reactionLookAtDuration"
"0x0000002E55DBFD9E","AIGeneralSettings.recentReactionValidTimeStamp"
"0x00000034C4319868","AIGeneralSettings.recoveryDespiteInfluenceMapTimeout"
"0x0000002D2633B128","AIGeneralSettings.reloadActionDataFromTweakDB"
"0x0000002B2B3BE88F","AIGeneralSettings.repeatReactionLookAtDelay"
"0x0000002E0C35C8ED","AIGeneralSettings.spreadFearEffectStimuliRange"
"0x00000028D3064B53","AIGeneralSettings.takedownLessNoiseRange"
"0x00000024DFBD2CD2","AIGeneralSettings.takedownNoiseRange"
"0x0000003235A178E8","AIGeneralSettings.timesToResendHandleReactionEvent"
"0x0000002E3D9EAD91","AIGeneralSettings.underwaterDepthKillThreshold"
"0x00000025C2E0AE25","AIGeneralSettings.vehicleBumpCooldown"
"0x000000362BD5A736","AIGeneralSettings.vehicleHitBloodSplatterAllowedActors"
"0x00000032F68F8ADB","AIGeneralSettings.vehicleHitBloodSplatterThreshold"
"0x0000002E13F9073F","AIGeneralSettings.vehicleHitCrowdKillThreshold"
"0x0000002B72550706","AIGeneralSettings.vehicleHitFearSpreadRange"
"0x000000293F56FB85","AIGeneralSettings.vehicleHitKillThreshold"
"0x0000002F0D444E49","AIGeneralSettings.vehicleStaggerRagdollImmunity"
"0x0000002E4CB01416","AIGeneralSettings.vehicleStaggerSpeedThreshold"
"0x0000002B28B6FB1A","AIGeneralSettings.workspotReactionExitDelay"
"0x0000001E61CC20C1","AIQuickHack.HackRevealPosition"
"0x0000002358F80CE0","AIQuickHackStatusEffect.BeingHacked"
"0x00000020A444E037","AIQuickHackStatusEffect.BuffCamo"
"0x000000267D7CE1C1","AIQuickHackStatusEffect.BuffSturdiness"
